n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
27,60,206,1,206,206,206,0.000594775,1,0.000594775,0.000594775,0.000594775,162,1,162,162,162,8,1,8,8,8,0,1,0,0,0
27,60,204,1,204,204,204,0.000706601,1,0.000706601,0.000706601,0.000706601,194,1,194,194,194,8,1,8,8,8,0,1,0,0,0
27,60,215,1,215,215,215,0.000767284,1,0.000767284,0.000767284,0.000767284,221,1,221,221,221,8,1,8,8,8,0,1,0,0,0
27,60,199,1,199,199,199,0.000531658,1,0.000531658,0.000531658,0.000531658,127,1,127,127,127,9,1,9,9,9,0,1,0,0,0
27,60,242,1,242,242,242,0.00107242,1,0.00107242,0.00107242,0.00107242,305,1,305,305,305,9,1,9,9,9,0,1,0,0,0
27,60,197,1,197,197,197,0.00065842,1,0.00065842,0.00065842,0.00065842,196,1,196,196,196,8,1,8,8,8,0,1,0,0,0
27,60,213,1,213,213,213,0.000775356,1,0.000775356,0.000775356,0.000775356,216,1,216,216,216,8,1,8,8,8,0,1,0,0,0
27,60,219,1,219,219,219,0.000842021,1,0.000842021,0.000842021,0.000842021,227,1,227,227,227,8,1,8,8,8,0,1,0,0,0
27,60,196,1,196,196,196,0.000555353,1,0.000555353,0.000555353,0.000555353,147,1,147,147,147,8,1,8,8,8,0,1,0,0,0
27,60,195,1,195,195,195,0.000559152,1,0.000559152,0.000559152,0.000559152,151,1,151,151,151,8,1,8,8,8,0,1,0,0,0
27,60,219,1,219,219,219,0.000784972,1,0.000784972,0.000784972,0.000784972,218,1,218,218,218,8,1,8,8,8,0,1,0,0,0
27,60,204,1,204,204,204,0.000626859,1,0.000626859,0.000626859,0.000626859,163,1,163,163,163,8,1,8,8,8,0,1,0,0,0
27,60,189,1,189,189,189,0.000633805,1,0.000633805,0.000633805,0.000633805,203,1,203,203,203,7,1,7,7,7,0,1,0,0,0
27,60,217,1,217,217,217,0.000845382,1,0.000845382,0.000845382,0.000845382,233,1,233,233,233,8,1,8,8,8,0,1,0,0,0
27,60,212,1,212,212,212,0.000707363,1,0.000707363,0.000707363,0.000707363,189,1,189,189,189,8,1,8,8,8,0,1,0,0,0
27,60,206,1,206,206,206,0.000602193,1,0.000602193,0.000602193,0.000602193,169,1,169,169,169,8,1,8,8,8,0,1,0,0,0
27,60,214,1,214,214,214,0.000770678,1,0.000770678,0.000770678,0.000770678,218,1,218,218,218,8,1,8,8,8,0,1,0,0,0
27,60,217,1,217,217,217,0.000886569,1,0.000886569,0.000886569,0.000886569,270,1,270,270,270,8,1,8,8,8,0,1,0,0,0
27,60,201,1,201,201,201,0.000717791,1,0.000717791,0.000717791,0.000717791,233,1,233,233,233,7,1,7,7,7,0,1,0,0,0
27,60,211,1,211,211,211,0.000820721,1,0.000820721,0.000820721,0.000820721,270,1,270,270,270,7,1,7,7,7,0,1,0,0,0
27,60,221,1,221,221,221,0.00051635,1,0.00051635,0.00051635,0.00051635,91,1,91,91,91,11,1,11,11,11,0,1,0,0,0
27,60,190,1,190,190,190,0.000489016,1,0.000489016,0.000489016,0.000489016,130,1,130,130,130,8,1,8,8,8,0,1,0,0,0
27,60,208,1,208,208,208,0.000677535,1,0.000677535,0.000677535,0.000677535,187,1,187,187,187,8,1,8,8,8,0,1,0,0,0
27,60,220,1,220,220,220,0.000957926,1,0.000957926,0.000957926,0.000957926,290,1,290,290,290,8,1,8,8,8,0,1,0,0,0
27,60,210,1,210,210,210,0.000785019,1,0.000785019,0.000785019,0.000785019,230,1,230,230,230,8,1,8,8,8,0,1,0,0,0
27,60,216,1,216,216,216,0.000780445,1,0.000780445,0.000780445,0.000780445,219,1,219,219,219,8,1,8,8,8,0,1,0,0,0
27,60,213,1,213,213,213,0.0008346,1,0.0008346,0.0008346,0.0008346,223,1,223,223,223,8,1,8,8,8,0,1,0,0,0
27,60,218,1,218,218,218,0.000912312,1,0.000912312,0.000912312,0.000912312,256,1,256,256,256,8,1,8,8,8,0,1,0,0,0
27,60,227,1,227,227,227,0.000817808,1,0.000817808,0.000817808,0.000817808,201,1,201,201,201,9,1,9,9,9,0,1,0,0,0
27,60,204,1,204,204,204,0.000752344,1,0.000752344,0.000752344,0.000752344,243,1,243,243,243,7,1,7,7,7,0,1,0,0,0
27,60,217,1,217,217,217,0.000747403,1,0.000747403,0.000747403,0.000747403,191,1,191,191,191,8,1,8,8,8,0,1,0,0,0
27,60,217,1,217,217,217,0.000652613,1,0.000652613,0.000652613,0.000652613,158,1,158,158,158,9,1,9,9,9,0,1,0,0,0
