n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
23,80,205,1,205,205,205,0.000528478,1,0.000528478,0.000528478,0.000528478,109,1,109,109,109,12,1,12,12,12,0,1,0,0,0
23,80,204,1,204,204,204,0.000818871,1,0.000818871,0.000818871,0.000818871,209,1,209,209,209,11,1,11,11,11,0,1,0,0,0
23,80,194,1,194,194,194,0.000783839,1,0.000783839,0.000783839,0.000783839,205,1,205,205,205,10,1,10,10,10,0,1,0,0,0
23,80,203,1,203,203,203,0.00073495,1,0.00073495,0.00073495,0.00073495,190,1,190,190,190,11,1,11,11,11,0,1,0,0,0
23,80,197,1,197,197,197,0.000901387,1,0.000901387,0.000901387,0.000901387,231,1,231,231,231,10,1,10,10,10,0,1,0,0,0
23,80,202,1,202,202,202,0.000875059,1,0.000875059,0.000875059,0.000875059,195,1,195,195,195,11,1,11,11,11,0,1,0,0,0
23,80,210,1,210,210,210,0.0010749,1,0.0010749,0.0010749,0.0010749,261,1,261,261,261,11,1,11,11,11,0,1,0,0,0
23,80,206,1,206,206,206,0.000622306,1,0.000622306,0.000622306,0.000622306,133,1,133,133,133,12,1,12,12,12,0,1,0,0,0
23,80,199,1,199,199,199,0.000831338,1,0.000831338,0.000831338,0.000831338,226,1,226,226,226,11,1,11,11,11,0,1,0,0,0
23,80,200,1,200,200,200,0.000612071,1,0.000612071,0.000612071,0.000612071,107,1,107,107,107,12,1,12,12,12,0,1,0,0,0
23,80,201,1,201,201,201,0.0008969,1,0.0008969,0.0008969,0.0008969,255,1,255,255,255,10,1,10,10,10,0,1,0,0,0
23,80,193,1,193,193,193,0.000724488,1,0.000724488,0.000724488,0.000724488,161,1,161,161,161,10,1,10,10,10,0,1,0,0,0
23,80,202,1,202,202,202,0.000758113,1,0.000758113,0.000758113,0.000758113,192,1,192,192,192,11,1,11,11,11,0,1,0,0,0
23,80,198,1,198,198,198,0.000733936,1,0.000733936,0.000733936,0.000733936,213,1,213,213,213,10,1,10,10,10,0,1,0,0,0
23,80,196,1,196,196,196,0.000597024,1,0.000597024,0.000597024,0.000597024,146,1,146,146,146,11,1,11,11,11,0,1,0,0,0
23,80,201,1,201,201,201,0.00107519,1,0.00107519,0.00107519,0.00107519,284,1,284,284,284,10,1,10,10,10,0,1,0,0,0
23,80,194,1,194,194,194,0.000743249,1,0.000743249,0.000743249,0.000743249,159,1,159,159,159,11,1,11,11,11,0,1,0,0,0
23,80,192,1,192,192,192,0.000617653,1,0.000617653,0.000617653,0.000617653,155,1,155,155,155,10,1,10,10,10,0,1,0,0,0
23,80,206,1,206,206,206,0.000871892,1,0.000871892,0.000871892,0.000871892,222,1,222,222,222,11,1,11,11,11,0,1,0,0,0
23,80,197,1,197,197,197,0.000838892,1,0.000838892,0.000838892,0.000838892,251,1,251,251,251,10,1,10,10,10,0,1,0,0,0
23,80,207,1,207,207,207,0.000558814,1,0.000558814,0.000558814,0.000558814,124,1,124,124,124,12,1,12,12,12,0,1,0,0,0
23,80,215,1,215,215,215,0.000776991,1,0.000776991,0.000776991,0.000776991,220,1,220,220,220,12,1,12,12,12,0,1,0,0,0
23,80,206,1,206,206,206,0.00073537,1,0.00073537,0.00073537,0.00073537,194,1,194,194,194,11,1,11,11,11,0,1,0,0,0
23,80,191,1,191,191,191,0.00076739,1,0.00076739,0.00076739,0.00076739,191,1,191,191,191,10,1,10,10,10,0,1,0,0,0
23,80,200,1,200,200,200,0.000922143,1,0.000922143,0.000922143,0.000922143,249,1,249,249,249,10,1,10,10,10,0,1,0,0,0
23,80,200,1,200,200,200,0.000981703,1,0.000981703,0.000981703,0.000981703,263,1,263,263,263,10,1,10,10,10,0,1,0,0,0
23,80,203,1,203,203,203,0.000780702,1,0.000780702,0.000780702,0.000780702,187,1,187,187,187,11,1,11,11,11,0,1,0,0,0
23,80,198,1,198,198,198,0.000574656,1,0.000574656,0.000574656,0.000574656,130,1,130,130,130,11,1,11,11,11,0,1,0,0,0
23,80,192,1,192,192,192,0.000692508,1,0.000692508,0.000692508,0.000692508,160,1,160,160,160,10,1,10,10,10,0,1,0,0,0
23,80,198,1,198,198,198,0.000723489,1,0.000723489,0.000723489,0.000723489,151,1,151,151,151,11,1,11,11,11,0,1,0,0,0
23,80,196,1,196,196,196,0.000555538,1,0.000555538,0.000555538,0.000555538,123,1,123,123,123,11,1,11,11,11,0,1,0,0,0
23,80,182,1,182,182,182,0.000523009,1,0.000523009,0.000523009,0.000523009,107,1,107,107,107,10,1,10,10,10,0,1,0,0,0
23,80,203,1,203,203,203,0.000718387,1,0.000718387,0.000718387,0.000718387,173,1,173,173,173,11,1,11,11,11,0,1,0,0,0
23,80,199,1,199,199,199,0.000971934,1,0.000971934,0.000971934,0.000971934,270,1,270,270,270,10,1,10,10,10,0,1,0,0,0
23,80,213,1,213,213,213,0.00078339,1,0.00078339,0.00078339,0.00078339,139,1,139,139,139,13,1,13,13,13,0,1,0,0,0
23,80,193,1,193,193,193,0.000780899,1,0.000780899,0.000780899,0.000780899,196,1,196,196,196,10,1,10,10,10,0,1,0,0,0
23,80,194,1,194,194,194,0.00093748,1,0.00093748,0.00093748,0.00093748,312,1,312,312,312,9,1,9,9,9,0,1,0,0,0
23,80,192,1,192,192,192,0.000750953,1,0.000750953,0.000750953,0.000750953,172,1,172,172,172,10,1,10,10,10,0,1,0,0,0
23,80,199,1,199,199,199,0.000836921,1,0.000836921,0.000836921,0.000836921,260,1,260,260,260,10,1,10,10,10,0,1,0,0,0
