n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
41,20,0.000106125,1,0.000106125,0.000106125,0.000106125,894,1,894,894,894,6,1,6,6,6
41,20,0.000138578,1,0.000138578,0.000138578,0.000138578,895,1,895,895,895,5,1,5,5,5
41,20,0.000110126,1,0.000110126,0.000110126,0.000110126,897,1,897,897,897,5,1,5,5,5
41,20,0.000105004,1,0.000105004,0.000105004,0.000105004,892,1,892,892,892,5,1,5,5,5
41,20,0.000106854,1,0.000106854,0.000106854,0.000106854,901,1,901,901,901,5,1,5,5,5
41,20,0.000105461,1,0.000105461,0.000105461,0.000105461,888,1,888,888,888,5,1,5,5,5
41,20,0.000104897,1,0.000104897,0.000104897,0.000104897,890,1,890,890,890,5,1,5,5,5
41,20,0.000105816,1,0.000105816,0.000105816,0.000105816,920,1,920,920,920,7,1,7,7,7
41,20,0.00010535,1,0.00010535,0.00010535,0.00010535,893,1,893,893,893,5,1,5,5,5
41,20,0.000104534,1,0.000104534,0.000104534,0.000104534,882,1,882,882,882,5,1,5,5,5
41,20,0.000104221,1,0.000104221,0.000104221,0.000104221,885,1,885,885,885,5,1,5,5,5
41,20,0.000107307,1,0.000107307,0.000107307,0.000107307,895,1,895,895,895,5,1,5,5,5
41,20,0.000105672,1,0.000105672,0.000105672,0.000105672,883,1,883,883,883,6,1,6,6,6
41,20,0.000102614,1,0.000102614,0.000102614,0.000102614,887,1,887,887,887,5,1,5,5,5
41,20,0.000105229,1,0.000105229,0.000105229,0.000105229,896,1,896,896,896,6,1,6,6,6
41,20,0.000105249,1,0.000105249,0.000105249,0.000105249,894,1,894,894,894,6,1,6,6,6
41,20,0.000105516,1,0.000105516,0.000105516,0.000105516,895,1,895,895,895,6,1,6,6,6
41,20,0.00010512,1,0.00010512,0.00010512,0.00010512,911,1,911,911,911,6,1,6,6,6
41,20,0.00010492,1,0.00010492,0.00010492,0.00010492,898,1,898,898,898,6,1,6,6,6
41,20,0.000103604,1,0.000103604,0.000103604,0.000103604,895,1,895,895,895,5,1,5,5,5
41,20,0.00010391,1,0.00010391,0.00010391,0.00010391,884,1,884,884,884,6,1,6,6,6
